etape,id_batiment,type_batiment,is_uninhabited,prises,cost_before,time_before,cat_score,score,score_parts_cpp_n,score_parts_tpp_n,score_parts_p_n,score_parts_c_n,score_penalty,infrastructures,repaired_infras,step_cost,step_time,euro_per_prise_marginal,h_per_prise_marginal,cost_cum,time_cum,prises_cum,note
358,E000108,habitation,0,6,4435.642079364231,24.642455996467948,1.0,0.8865648219444167,0.02234187141612668,0.02360031128477622,0.7142857142857143,0.06702561424838004,1.0,"['P000181', 'P000365', 'P000394', 'P000395', 'P005500', 'P007111', 'P007476', 'P007982', 'P007991', 'P007997']",['P007476'],4435.642079364231,24.642455996467948,739.2736798940385,4.107075999411324,793987.1082925991,3745.1469114130537,1623,
359,E000067,habitation,0,4,21125.102689788964,112.36455543632434,1.0,1.106358078291931,0.1596074433541939,0.16141888329147316,0.42857142857142855,0.3192148867083878,1.0,"['P000020', 'P000160', 'P000348', 'P002851', 'P006193', 'P007111', 'P007624', 'P007983']","['P007624', 'P002851', 'P006193']",21125.102689788968,112.36455543632434,5281.275672447242,28.091138859081084,815112.2109823881,3857.511466849378,1627,
360,E000229,habitation,0,1,3419.7201580865312,18.99844532270295,1.0,1.110262479683184,0.10334866522240677,0.10916993588793002,0.0,0.05167433261120338,1.0,"['P000181', 'P000265', 'P000381', 'P000394', 'P000395', 'P000494', 'P000719', 'P000732', 'P005100', 'P007111', 'P007731', 'P007982', 'P008001', 'P008003', 'P008004', 'P008010', 'P008011', 'P008012']",['P007731'],3419.7201580865312,18.99844532270295,3419.7201580865312,18.99844532270295,818531.9311404746,3876.509912172081,1628,
361,E000275,habitation,0,1,4524.92301736397,18.09969206945588,1.0,1.133763707100212,0.13674942172472304,0.10400546935556579,0.0,0.06837471086236152,1.0,"['P000181', 'P000265', 'P000381', 'P000394', 'P000395', 'P000476', 'P000494', 'P000717', 'P000719', 'P000732', 'P005100', 'P007111', 'P007618', 'P007982', 'P008001', 'P008003', 'P008004', 'P008010', 'P008012', 'P008013']","['P000717', 'P007618']",4524.92301736397,18.09969206945588,4524.92301736397,18.09969206945588,823056.8541578386,3894.609604241537,1629,
362,E000361,habitation,0,1,6238.4918419134,24.9539673676536,1.0,1.184419445874883,0.188535837746262,0.14339189188395443,0.0,0.094267918873131,1.0,"['P000046', 'P000084', 'P000134', 'P000142', 'P000163', 'P000181', 'P000233', 'P000279', 'P000290', 'P000292', 'P000296', 'P000317', 'P000328', 'P000339', 'P000355', 'P000372', 'P000380', 'P000394', 'P000396', 'P004271', 'P006950', 'P007111', 'P007529', 'P007982', 'P008033']",['P007529'],6238.4918419134,24.9539673676536,6238.4918419134,24.9539673676536,829295.345999752,3919.5635716091906,1630,
363,E000198,habitation,0,2,14319.169334877988,77.24590188421195,1.0,1.2111078116796659,0.21637253480432478,0.22193737469211453,0.14285714285714285,0.21637253480432478,1.0,"['P000181', 'P000265', 'P000381', 'P000394', 'P000395', 'P000494', 'P000719', 'P000732', 'P005100', 'P007111', 'P007695', 'P007982', 'P008001', 'P008003', 'P008004', 'P008010', 'P008014']","['P007695', 'P008014']",14319.169334877988,77.24590188421195,7159.584667438994,38.62295094210597,843614.51533463,3996.8094734934025,1632,
364,E000366,habitation,0,2,15133.065300353626,73.434686240064,1.0,1.2176616023717213,0.22867106476779334,0.21098726376305058,0.14285714285714285,0.22867106476779334,1.0,"['P000046', 'P000084', 'P000134', 'P000142', 'P000163', 'P000181', 'P000233', 'P000252', 'P000279', 'P000290', 'P000292', 'P000296', 'P000317', 'P000372', 'P000380', 'P000394', 'P003802', 'P003870', 'P003881', 'P003903', 'P006712', 'P007111', 'P007478', 'P007982']","['P007478', 'P003903']",15133.065300353626,73.434686240064,7566.532650176813,36.717343120032,858747.5806349836,4070.2441597334664,1634,
365,E000379,habitation,0,2,15726.438201926321,79.9842628426773,1.0,1.230479953604242,0.23763733898348793,0.2298050366296004,0.14285714285714285,0.23763733898348793,1.0,"['P000046', 'P000084', 'P000134', 'P000142', 'P000163', 'P000181', 'P000233', 'P000279', 'P000290', 'P000292', 'P000296', 'P000317', 'P000328', 'P000339', 'P000355', 'P000372', 'P000380', 'P000394', 'P000396', 'P004251', 'P004257', 'P004261', 'P004269', 'P004271', 'P006950', 'P007111', 'P007766', 'P007982', 'P008033']","['P004257', 'P004251', 'P007766']",15726.438201926321,79.98426284267731,7863.219100963161,39.992131421338655,874474.0188369099,4150.228422576144,1636,
366,E000375,habitation,0,1,4664.78165030764,18.65912660123056,1.0,1.137898144115101,0.14097614273298428,0.10722012355120958,0.0,0.07048807136649214,1.0,"['P000046', 'P000084', 'P000134', 'P000142', 'P000163', 'P000181', 'P000233', 'P000279', 'P000290', 'P000292', 'P000296', 'P000317', 'P000328', 'P000339', 'P000355', 'P000372', 'P000380', 'P000394', 'P000396', 'P004257', 'P004261', 'P004269', 'P004271', 'P006950', 'P007111', 'P007768', 'P007982', 'P008033']",['P007768'],4664.78165030764,18.65912660123056,4664.78165030764,18.65912660123056,879138.8004872175,4168.887549177374,1637,
367,E000110,habitation,0,3,26386.031275670037,117.76179174220485,1.0,1.2364624047332495,0.26580743323970496,0.22556314540785827,0.2857142857142857,0.39871114985955747,1.0,"['P000181', 'P000365', 'P000394', 'P000395', 'P005500', 'P007111', 'P007554', 'P007982', 'P007991', 'P007998']","['P007554', 'P007998']",26386.031275670037,117.76179174220485,8795.343758556679,39.25393058073495,905524.8317628875,4286.649340919579,1640,
368,E000188,habitation,0,2,16186.896123339531,81.68989006438206,1.0,1.2375163689555668,0.24459517608261572,0.23470552220300955,0.14285714285714285,0.24459517608261572,1.0,"['P000046', 'P000163', 'P000166', 'P000181', 'P000279', 'P000290', 'P000292', 'P000317', 'P000394', 'P000403', 'P002445', 'P005915', 'P007111', 'P007764', 'P007982']","['P005915', 'P007764', 'P002445']",16186.89612333953,81.68989006438206,8093.448061669765,40.84494503219103,921711.7278862271,4368.339230983961,1642,
369,E000178,habitation,0,1,8038.781084988805,39.7432418457824,1.0,1.250719754423574,0.24294306456163003,0.22837485334117205,0.0,0.12147153228081502,1.0,"['P000181', 'P000265', 'P000381', 'P000394', 'P000395', 'P000494', 'P000719', 'P000732', 'P000750', 'P005100', 'P007111', 'P007727', 'P007982', 'P008001', 'P008003', 'P008004']","['P007727', 'P000750']",8038.781084988805,39.7432418457824,8038.781084988805,39.7432418457824,929750.5089712159,4408.082472829743,1643,
370,E000193,habitation,0,4,47310.27359140587,201.2592987793719,1.0,1.3227231815502143,0.3574454488195987,0.2891218777562039,0.42857142857142855,0.7148908976391974,1.0,"['P000181', 'P000265', 'P000381', 'P000394', 'P000395', 'P000719', 'P000723', 'P000732', 'P005100', 'P007111', 'P007607', 'P007982', 'P008001', 'P008005', 'P008008', 'P008022', 'P008026']","['P007607', 'P008022', 'P008008', 'P008026']",47310.27359140587,201.2592987793719,11827.568397851468,50.314824694842976,977060.7825626218,4609.341771609115,1647,
371,E000175,habitation,0,3,7506.160268461124,40.032854765126,1.0,1.030134230138533,0.07561550934282522,0.07667968113329522,0.2857142857142857,0.11342326401423784,1.0,"['P000181', 'P000265', 'P000381', 'P000394', 'P000395', 'P000719', 'P000723', 'P000732', 'P005100', 'P007111', 'P007595', 'P007982', 'P008001', 'P008005', 'P008008', 'P008022']",['P007595'],7506.160268461124,40.032854765126,2502.0534228203746,13.344284921708665,984566.9428310829,4649.374626374241,1650,
372,E000174,habitation,0,1,11524.23459169503,46.09693836678012,1.0,1.3406741583364332,0.34827828234576624,0.26488482192369606,0.0,0.17413914117288312,1.0,"['P000181', 'P000265', 'P000381', 'P000394', 'P000395', 'P000719', 'P000723', 'P000732', 'P005100', 'P007111', 'P007785', 'P007982', 'P008001', 'P008005', 'P008008', 'P008021']","['P007785', 'P008021']",11524.23459169503,46.09693836678012,11524.23459169503,46.09693836678012,996091.1774227779,4695.471564741021,1651,
373,E000325,habitation,0,3,34976.409075635405,183.80420840136236,1.0,1.347969108965425,0.3523451262224916,0.35206202939721454,0.2857142857142857,0.5285176893337373,1.0,"['P000046', 'P000084', 'P000134', 'P000153', 'P000163', 'P000181', 'P000253', 'P000266', 'P000279', 'P000290', 'P000292', 'P000296', 'P000317', 'P000372', 'P000394', 'P003849', 'P003934', 'P006709', 'P007111', 'P007552', 'P007982', 'P008025', 'P008029']","['P003934', 'P007552', 'P008029']",34976.409075635405,183.80420840136236,11658.803025211802,61.26806946712079,1031067.5864984132,4879.2757731423835,1654,
374,E000326,habitation,0,3,16566.784152841727,88.35618214848921,1.0,1.1354856792547472,0.16689036432559362,0.16923908906949972,0.2857142857142857,0.2503355464883904,1.0,"['P000046', 'P000084', 'P000134', 'P000153', 'P000163', 'P000181', 'P000253', 'P000266', 'P000279', 'P000290', 'P000292', 'P000296', 'P000317', 'P000372', 'P000394', 'P003849', 'P006709', 'P007111', 'P007715', 'P007982', 'P008025', 'P008029', 'P008030']","['P007715', 'P008030']",16566.784152841727,88.35618214848921,5522.261384280576,29.45206071616307,1047634.370651255,4967.631955290873,1657,
375,E000161,habitation,0,2,23928.0456354673,112.49851945047268,1.0,1.3576508019840523,0.36156928980850944,0.32322266236224434,0.14285714285714285,0.36156928980850944,1.0,"['P000181', 'P000265', 'P000381', 'P000394', 'P000395', 'P000604', 'P000719', 'P000732', 'P005100', 'P007111', 'P007580', 'P007982', 'P008001', 'P008005', 'P008009']","['P008009', 'P000604', 'P007580']",23928.0456354673,112.49851945047268,11964.02281773365,56.24925972523634,1071562.4162867223,5080.130474741345,1659,
376,E000185,habitation,0,1,15913.707994995262,73.3584184360238,1.0,1.586065416519872,0.5835461158806216,0.49293241891141915,0.0,0.2970340973001137,1.0,"['P000046', 'P000163', 'P000181', 'P000279', 'P000290', 'P000292', 'P000317', 'P000394', 'P002717', 'P006106', 'P007111', 'P007565', 'P007982']","['P006106', 'P002717', 'P007565']",15913.707994995262,73.3584184360238,15913.707994995262,73.3584184360238,1087476.1242817175,5153.4888931773685,1660,
377,E000257,habitation,0,1,24099.74256796817,131.24459483781158,1.0,1.9281587474367403,0.8837230878990304,0.8818989964849387,0.0,0.4498288696193763,1.0,"['P000181', 'P000265', 'P000381', 'P000394', 'P000395', 'P000719', 'P000732', 'P005100', 'P005193', 'P007111', 'P007648', 'P007982', 'P007992', 'P008001']","['P007648', 'P007992', 'P005193']",24099.74256796817,131.24459483781158,24099.74256796817,131.24459483781158,1111575.8668496856,5284.73348801518,1661,
378,E000183,habitation,0,1,24778.1757075012,127.7508080372744,1.0,1.9397965205242154,0.9086008237217376,0.8584224710163381,0.0,0.4624920261409771,1.0,"['P000046', 'P000163', 'P000181', 'P000279', 'P000290', 'P000292', 'P000294', 'P000317', 'P000326', 'P000331', 'P000349', 'P000394', 'P005000', 'P007111', 'P007530', 'P007982', 'P008027']","['P007530', 'P008027']",24778.1757075012,127.7508080372744,24778.1757075012,127.7508080372744,1136354.0425571867,5412.484296052455,1662,
379,E000176,habitation,0,2,49285.211668308504,271.9267890144091,1.0,1.9700436781753798,0.9036295578767869,0.9136070047133447,0.14285714285714285,0.9199231481905426,1.0,"['P000181', 'P000265', 'P000381', 'P000394', 'P000395', 'P000719', 'P000732', 'P005100', 'P007111', 'P007562', 'P007982', 'P008001', 'P008005', 'P008009', 'P008015', 'P008023']","['P008015', 'P007562', 'P008023']",49285.211668308504,271.9267890144091,24642.605834154252,135.96339450720455,1185639.2542254953,5684.411085066864,1664,
380,E000177,habitation,0,2,22425.603634793206,124.58668685996224,1.0,1.4266774951353187,0.4111667092759741,0.4185805680339135,0.14285714285714285,0.4185805680339136,1.0,"['P000181', 'P000265', 'P000381', 'P000394', 'P000395', 'P000719', 'P000732', 'P005100', 'P007111', 'P007566', 'P007982', 'P008001', 'P008005', 'P008009', 'P008015', 'P008024']","['P008024', 'P007566']",22425.603634793206,124.58668685996224,11212.801817396603,62.29334342998112,1208064.8578602886,5808.997771926826,1666,
381,E000003,habitation,0,1,27270.6947436024,109.08277897440959,1.0,1.9707963183427095,1.0,0.732982515814853,0.0,0.5090156359825369,1.0,"['P007111', 'P007113', 'P007823', 'P007984']","['P007984', 'P007113', 'P007823']",27270.6947436024,109.08277897440959,27270.6947436024,109.08277897440959,1235335.552603891,5918.080550901236,1667,
